,red,green,blue,closest
13217,163,115,173,
13218,169,122,177,
13219,170,125,180,
13220,171,128,182,
13221,156,116,168,
13222,137,101,147,
13223,123,92,133,
13224,144,116,156,
13225,133,105,145,
13226,133,102,143,
13227,132,101,142,
13228,126,96,134,
13229,117,87,121,
13230,107,78,106,
13231,101,76,98,
13232,94,75,95,
13233,95,76,96,
13234,97,79,95,
13235,83,70,77,
13236,80,71,72,
13237,80,71,72,
13238,80,68,68,
13239,81,66,69,
13240,88,71,77,
13241,88,75,82,
13242,91,75,85,
13243,87,66,83,
13244,98,70,93,
13245,110,80,104,
13246,111,82,102,
13247,81,60,67,
13248,92,76,76,
13249,93,77,80,
13250,92,72,81,
13251,92,72,83,
13252,88,68,80,
13253,97,76,93,
13254,89,71,85,
13255,87,72,79,
13256,81,69,71,
13257,81,71,70,
13258,78,71,63,
13259,84,74,72,
13260,91,71,82,
13261,99,72,91,
13262,101,73,95,
13263,109,75,100,
13264,116,75,107,
13265,121,77,112,
13266,123,79,114,
13267,121,77,112,
13268,120,76,112,
13269,121,80,114,
13270,122,79,109,
13271,118,77,107,
13272,113,77,105,
13273,106,74,98,
13274,102,75,94,
13275,106,78,93,
13276,108,75,92,
13277,108,73,93,
13278,114,76,97,
13279,121,83,106,
13280,120,82,103,
13281,112,78,94,
13282,119,84,90,
13283,136,107,89,
13284,151,135,101,
13285,162,140,101,
13286,201,177,133,
13287,221,194,141,
13288,243,213,151,
13289,230,200,138,
13290,226,194,137,
13291,218,187,133,
13292,193,160,107,
13293,248,208,147,
13294,247,208,139,
13295,244,206,143,
13296,237,203,140,
13297,221,191,129,
13298,211,185,126,
13299,211,187,127,
13300,209,185,125,
13301,214,192,132,
13302,211,189,129,
13303,218,196,136,
13304,217,195,135,
13305,217,196,133,
13306,214,193,130,
13307,218,197,134,
13308,222,201,138,
13309,218,197,134,
13310,219,198,135,
13311,220,199,136,
13312,223,202,139,
13313,219,200,134,
13314,221,200,137,
13315,215,196,137,
13316,194,191,138,
13317,101,103,82,
13318,96,98,85,
13319,94,97,78,
13320,79,83,68,
13321,103,114,100,
13322,93,109,99,
13323,107,116,115,
13324,89,93,92,
13325,79,79,71,
13326,87,73,90,
13327,128,94,145,
13328,140,96,155,
13329,144,99,158,
13330,148,98,159,
13331,146,96,157,
13332,142,92,153,
13333,148,96,158,
13334,149,99,158,
13335,147,102,161,
13336,159,116,172,
13337,173,130,184,
13338,172,130,180,
13339,180,137,190,
13340,175,135,185,
13341,153,115,162,
13342,149,116,159,
13343,131,105,142,
13344,145,121,155,
13345,137,111,146,
13346,127,99,137,
13347,139,109,147,
13348,127,97,133,
13349,118,88,122,
13350,109,83,112,
13351,103,78,100,
13352,98,74,96,
13353,102,85,103,
13354,82,70,74,
13355,83,67,70,
13356,84,63,72,
13357,96,69,86,
13358,105,76,94,
13359,115,84,102,
13360,112,80,104,
13361,96,71,90,
13362,97,70,87,
13363,101,72,90,
13364,99,72,91,
13365,98,74,90,
13366,99,75,88,
13367,93,70,78,
13368,84,64,66,
13369,78,66,66,
13370,81,71,70,
13371,78,66,66,
13372,84,72,74,
13373,89,73,83,
13374,88,72,82,
13375,84,71,78,
13376,83,72,78,
13377,79,69,70,
13378,80,71,66,
13379,83,73,74,
13380,92,74,86,
13381,99,74,95,
13382,95,67,89,
13383,109,75,102,
13384,112,71,105,
13385,121,81,115,
13386,112,72,106,
13387,116,76,110,
13388,118,76,112,
13389,116,76,110,
13390,120,79,109,
13391,113,74,101,
13392,107,75,98,
13393,102,73,93,
13394,104,80,96,
13395,96,69,84,
13396,101,72,90,
13397,109,78,94,
13398,112,78,95,
13399,114,76,99,
13400,116,78,101,
13401,118,85,96,
13402,121,84,91,
13403,116,83,76,
13404,153,133,108,
13405,176,158,112,
13406,197,177,124,
13407,228,198,144,
13408,248,213,149,
13409,246,215,150,
13410,219,189,129,
13411,224,194,140,
13412,193,163,109,
13413,244,208,148,
13414,249,211,146,
13415,243,212,147,
13416,235,204,140,
13417,225,195,135,
13418,210,184,125,
13419,211,187,127,
13420,210,186,126,
13421,216,194,134,
13422,211,189,129,
13423,219,197,137,
13424,214,192,132,
13425,213,192,129,
13426,218,197,134,
13427,218,197,134,
13428,219,198,135,
13429,228,207,144,
13430,216,195,132,
13431,225,204,141,
13432,221,202,136,
13433,221,200,137,
13434,217,193,133,
13435,213,197,138,
13436,202,198,150,
13437,102,104,83,
13438,97,99,85,
13439,93,96,77,
13440,74,80,68,
13441,110,120,109,
13442,100,113,104,
13443,85,96,92,
13444,86,92,90,
13445,76,76,68,
13446,100,81,101,
13447,130,91,148,
13448,134,93,153,
13449,144,99,156,
13450,147,97,156,
13451,153,103,166,
13452,146,98,160,
13453,143,91,153,
13454,142,91,150,
13455,146,101,158,
13456,159,114,171,
13457,164,121,175,
13458,166,126,176,
13459,168,130,177,
13460,166,128,175,
13461,166,134,175,
13462,148,121,156,
13463,141,117,149,
13464,119,98,129,
13465,132,108,142,
13466,130,104,139,
13467,145,115,153,
13468,126,98,138,
13469,122,93,124,
13470,116,87,118,
13471,106,81,110,
13472,112,89,107,
13473,80,65,70,
13474,74,63,69,
13475,108,81,98,
13476,125,80,109,
13477,127,80,114,
13478,127,80,112,
13479,129,83,112,
13480,124,78,104,
13481,116,76,100,
13482,111,80,96,
13483,128,84,107,
13484,113,75,98,
13485,93,69,82,
13486,88,65,75,
13487,126,89,106,
13488,130,85,108,
13489,99,78,85,
13490,74,67,61,
13491,76,72,61,
13492,75,68,60,
13493,88,76,78,
13494,80,69,77,
13495,80,71,74,
13496,86,70,80,
13497,84,72,76,
13498,80,70,68,
13499,82,71,77,
13500,106,88,104,
13501,96,73,91,
13502,99,72,91,
13503,109,75,100,
13504,116,79,112,
13505,103,66,99,
13506,112,72,106,
13507,116,76,110,
13508,113,78,110,
13509,112,77,107,
13510,110,74,102,
13511,104,72,95,
13512,102,75,94,
13513,95,71,87,
13514,95,72,88,
13515,96,73,89,
13516,97,70,85,
13517,100,73,88,
13518,107,79,94,
13519,111,79,94,
13520,111,77,91,
13521,117,82,89,
13522,116,79,86,
13523,112,78,77,
13524,136,114,93,
13525,196,178,132,
13526,194,174,121,
13527,240,212,149,
13528,253,215,150,
13529,247,213,149,
13530,211,182,122,
13531,218,193,136,
13532,207,183,123,
13533,231,201,141,
13534,246,211,145,
13535,244,211,144,
13536,235,208,141,
13537,217,191,132,
13538,205,180,116,
13539,217,191,132,
13540,219,193,132,
13541,216,190,129,
13542,224,200,140,
13543,210,186,124,
13544,217,193,133,
13545,216,195,132,
13546,215,194,129,
13547,218,197,132,
13548,222,198,136,
13549,221,200,137,
13550,217,198,132,
13551,221,200,135,
13552,219,200,134,
13553,218,200,134,
13554,219,197,137,
13555,212,196,134,
13556,203,201,152,
13557,105,108,87,
13558,95,99,84,
13559,90,94,77,
13560,75,81,69,
13561,122,130,119,
13562,94,104,96,
13563,84,93,90,
13564,95,104,99,
13565,81,89,76,
13566,96,84,98,
13567,128,91,145,
13568,138,90,150,
13569,142,94,154,
13570,140,95,154,
13571,145,102,158,
13572,147,104,160,
13573,148,102,164,
13574,149,100,165,
13575,149,99,158,
13576,162,115,170,
13577,170,127,180,
13578,177,137,187,
13579,171,135,181,
13580,158,126,167,
13581,165,135,169,
13582,158,133,162,
13583,160,140,165,
13584,150,135,158,
13585,145,129,155,
13586,147,128,156,
13587,148,127,160,
13588,127,101,140,
13589,123,97,126,
13590,120,91,119,
13591,112,87,109,
13592,79,63,74,
13593,79,68,74,
13594,98,73,94,
13595,137,85,123,
13596,145,90,129,
13597,138,88,123,
13598,128,81,113,
13599,124,78,106,
13600,123,77,103,
13601,122,80,102,
13602,108,74,91,
13603,118,75,94,
13604,128,85,113,
13605,114,76,97,
13606,122,83,104,
13607,137,87,114,
13608,141,86,109,
13609,131,88,108,
13610,100,75,81,
13611,74,65,56,
13612,77,67,65,
13613,85,73,75,
13614,80,69,77,
13615,90,74,87,
13616,101,76,95,
13617,92,72,83,
13618,84,70,67,
13619,89,72,80,
13620,95,77,93,
13621,87,66,83,
13622,103,76,95,
13623,110,78,101,
13624,104,69,99,
13625,112,77,107,
13626,117,78,109,
13627,112,76,104,
13628,99,71,96,
13629,102,74,97,
13630,98,70,93,
13631,95,70,91,
13632,96,73,91,
13633,94,71,87,
13634,96,73,89,
13635,95,72,90,
13636,97,73,89,
13637,99,75,89,
13638,101,75,88,
13639,101,75,86,
13640,105,78,85,
13641,106,77,79,
13642,107,76,81,
13643,99,71,67,
13644,119,95,69,
13645,198,176,129,
13646,224,202,145,
13647,238,208,144,
13648,253,218,152,
13649,247,213,150,
13650,212,186,127,
13651,214,189,132,
13652,218,193,136,
13653,196,167,109,
13654,248,213,149,
13655,246,213,146,
13656,227,199,134,
13657,207,180,125,
13658,208,183,119,
13659,211,185,124,
13660,221,196,132,
13661,219,195,133,
13662,216,192,130,
13663,215,191,129,
13664,219,195,135,
13665,217,196,133,
13666,221,200,135,
13667,221,200,135,
13668,219,198,131,
13669,217,198,130,
13670,216,197,128,
13671,216,197,128,
13672,221,202,134,
13673,217,200,131,
13674,218,197,132,
13675,215,197,135,
13676,196,195,147,
13677,102,107,85,
13678,93,101,80,
13679,90,98,77,
13680,81,85,71,
13681,63,69,57,
13682,64,69,62,
13683,99,104,98,
13684,108,117,112,
13685,84,101,85,
13686,91,100,97,
13687,123,111,135,
13688,124,98,137,
13689,139,108,152,
13690,152,119,166,
13691,158,127,169,
13692,164,134,172,
13693,160,128,175,
13694,152,117,173,
13695,161,120,176,
13696,175,132,186,
13697,175,135,187,
13698,178,140,187,
13699,183,150,193,
13700,164,134,172,
13701,174,147,178,
13702,122,100,123,
13703,113,96,114,
13704,104,85,104,
13705,105,88,104,
13706,108,92,105,
13707,128,109,131,
13708,134,111,140,
13709,115,90,119,
13710,126,99,130,
13711,123,94,124,
13712,114,86,111,
13713,103,73,97,
13714,134,95,126,
13715,135,85,123,
13716,141,86,125,
13717,134,84,119,
13718,132,85,117,
13719,125,79,107,
13720,127,82,105,
13721,128,84,107,
13722,118,77,95,
13723,109,73,85,
13724,127,85,107,
13725,132,79,105,
13726,142,83,113,
13727,139,80,110,
13728,140,89,106,
13729,142,86,113,
13730,125,82,99,
13731,92,73,69,
13732,80,70,61,
13733,79,70,61,
13734,76,66,67,
13735,94,68,93,
13736,118,88,114,
13737,86,66,77,
13738,82,71,69,
13739,86,73,80,
13740,94,78,89,
13741,95,77,89,
13742,94,70,86,
13743,96,67,87,
13744,113,79,104,
13745,98,66,90,
13746,107,73,98,
13747,108,76,100,
13748,99,74,93,
13749,95,72,90,
13750,94,71,89,
13751,95,74,91,
13752,93,72,87,
13753,91,70,85,
13754,93,72,87,
13755,92,71,86,
13756,94,71,87,
13757,97,75,87,
13758,96,76,85,
13759,95,74,81,
13760,99,74,80,
13761,103,76,81,
13762,108,79,84,
13763,116,89,80,
13764,197,173,137,
13765,212,187,131,
13766,232,208,148,
13767,240,211,143,
13768,253,218,152,
13769,241,210,146,
13770,204,178,119,
13771,209,184,127,
13772,217,195,138,
13773,191,165,108,
13774,249,215,152,
13775,245,212,145,
13776,222,197,133,
13777,195,170,116,
13778,204,180,118,
13779,209,185,125,
13780,221,197,135,
13781,212,188,128,
13782,208,186,126,
13783,210,188,128,
13784,217,195,135,
13785,220,200,139,
13786,215,195,134,
13787,207,187,128,
13788,210,190,129,
13789,212,192,129,
13790,216,197,131,
13791,216,197,131,
13792,213,196,127,
13793,214,197,128,
13794,218,198,129,
13795,220,204,144,
13796,193,194,150,
13797,105,110,88,
13798,90,98,75,
13799,89,97,76,
13800,70,74,59,
13801,82,84,71,
13802,106,108,97,
13803,78,81,72,
13804,85,90,83,
13805,70,77,69,
13806,96,97,99,
13807,118,107,121,
13808,124,113,129,
13809,111,96,117,
13810,116,91,121,
13811,135,108,143,
13812,140,108,149,
13813,151,113,160,
13814,157,117,169,
13815,171,131,184,
13816,165,125,175,
13817,182,144,191,
13818,192,160,201,
13819,189,159,197,
13820,163,138,170,
13821,171,148,176,
13822,122,103,125,
13823,104,87,103,
13824,105,88,98,
13825,107,92,95,
13826,87,76,72,
13827,89,76,83,
13828,140,122,146,
13829,125,105,133,
13830,127,102,132,
13831,118,89,120,
13832,118,84,117,
13833,135,93,129,
13834,141,91,128,
13835,140,86,122,
13836,133,78,117,
13837,128,78,115,
13838,134,87,119,
13839,125,79,105,
13840,128,80,104,
13841,125,77,103,
13842,123,78,98,
13843,99,72,79,
13844,119,81,94,
13845,137,85,107,
13846,142,83,113,
13847,141,87,113,
13848,142,89,107,
13849,135,87,99,
13850,129,80,99,
13851,107,77,85,
13852,75,65,53,
13853,76,70,58,
13854,83,71,75,
13855,118,88,114,
13856,109,77,100,
13857,87,70,78,
13858,83,77,79,
13859,91,80,86,
13860,81,71,72,
13861,76,64,68,
13862,96,74,87,
13863,109,81,103,
13864,101,68,89,
13865,116,84,107,
13866,105,76,96,
13867,93,68,87,
13868,93,75,89,
13869,95,75,87,
13870,92,72,84,
13871,91,73,85,
13872,91,74,84,
13873,90,74,84,
13874,89,73,83,
13875,89,72,82,
13876,90,73,83,
13877,89,72,80,
13878,91,75,78,
13879,93,74,80,
13880,95,72,78,
13881,99,74,78,
13882,109,80,82,
13883,136,108,87,
13884,212,189,137,
13885,229,203,144,
13886,234,207,154,
13887,239,210,144,
13888,251,216,148,
13889,242,208,145,
13890,211,185,126,
13891,200,175,118,
13892,220,195,138,
13893,204,178,121,
13894,242,210,149,
13895,231,201,137,
13896,213,189,127,
13897,189,167,117,
13898,205,185,124,
13899,209,188,131,
13900,208,186,128,
13901,202,181,124,
13902,207,188,130,
13903,211,192,136,
13904,201,182,124,
13905,198,179,123,
13906,188,171,117,
13907,189,172,118,
13908,187,170,114,
13909,204,185,126,
13910,214,194,131,
13911,212,192,131,
13912,212,194,130,
13913,218,200,136,
13914,221,203,131,
13915,216,199,143,
13916,121,119,80,
13917,108,113,93,
13918,92,100,77,
13919,90,97,79,
13920,77,80,61,
13921,73,74,60,
13922,72,76,62,
13923,77,79,66,
13924,74,75,61,
13925,84,70,83,
13926,116,89,122,
13927,121,89,128,
13928,121,84,128,
13929,125,86,131,
13930,140,96,149,
13931,140,93,148,
13932,148,101,156,
13933,144,97,152,
13934,148,101,156,
13935,155,110,165,
13936,151,111,161,
13937,153,117,163,
13938,156,124,165,
13939,151,124,159,
13940,154,131,159,
13941,145,126,148,
13942,115,98,116,
13943,105,91,104,
13944,97,85,87,
13945,100,89,87,
13946,115,105,96,
13947,108,94,93,
13948,145,127,143,
13949,124,101,129,
13950,122,97,127,
13951,120,87,116,
13952,135,90,123,
13953,142,95,129,
13954,137,85,124,
13955,132,80,118,
13956,134,84,119,
13957,128,76,112,
13958,134,85,115,
13959,121,77,102,
13960,119,78,96,
13961,139,86,106,
13962,124,78,91,
13963,101,74,79,
13964,112,79,86,
13965,130,86,103,
13966,126,81,104,
13967,132,84,106,
13968,139,88,107,
13969,127,79,91,
13970,127,78,97,
13971,107,77,85,
13972,79,69,60,
13973,73,71,59,
13974,83,69,82,
13975,116,84,108,
13976,109,80,98,
13977,83,71,75,
13978,79,71,69,
13979,82,72,71,
13980,72,62,63,
13981,93,78,83,
13982,95,75,87,
13983,91,66,87,
13984,106,78,101,
13985,99,74,96,
13986,96,73,93,
13987,89,71,87,
13988,86,70,81,
13989,86,70,83,
13990,86,70,83,
13991,86,70,81,
13992,84,71,80,
13993,83,70,79,
13994,83,72,80,
13995,83,70,77,
13996,83,70,77,
13997,87,72,77,
13998,91,72,76,
13999,90,71,73,
14000,92,73,75,
14001,97,77,79,
14002,101,80,77,
14003,202,178,140,
14004,233,204,146,
14005,228,199,139,
14006,228,199,141,
14007,240,209,144,
14008,250,213,145,
14009,240,210,148,
14010,213,187,126,
14011,200,174,117,
14012,211,185,128,
14013,218,192,135,
14014,197,171,112,
14015,226,202,142,
14016,191,170,115,
14017,195,174,121,
14018,201,180,123,
14019,210,189,136,
14020,193,172,117,
14021,210,190,131,
14022,194,172,122,
14023,191,170,123,
14024,187,168,112,
14025,191,172,116,
14026,196,175,118,
14027,208,187,130,
14028,207,187,128,
14029,209,189,126,
14030,223,199,135,
14031,215,195,132,
14032,214,196,132,
14033,215,197,133,
14034,218,201,132,
14035,214,204,145,
14036,108,112,79,
14037,103,111,90,
14038,90,99,80,
14039,93,102,85,
14040,75,77,63,
14041,76,77,63,
14042,75,77,66,
14043,75,74,69,
14044,78,66,76,
14045,130,100,138,
14046,137,97,149,
14047,142,99,152,
14048,138,95,149,
14049,131,88,142,
14050,133,90,144,
14051,134,89,144,
14052,135,90,145,
14053,139,92,147,
14054,145,100,155,
14055,154,111,165,
14056,153,113,165,
14057,162,126,174,
14058,163,130,173,
14059,176,149,184,
14060,178,155,184,
14061,129,110,130,
14062,102,88,103,
14063,97,84,93,
14064,101,90,88,
14065,112,101,97,
14066,104,93,89,
14067,107,92,95,
14068,116,98,112,
14069,130,106,132,
14070,122,95,128,
14071,124,89,121,
14072,141,96,129,
14073,140,95,126,
14074,137,87,124,
14075,135,83,119,
14076,131,82,114,
14077,128,79,109,
14078,120,71,100,
14079,116,74,94,
14080,107,71,85,
14081,125,81,94,
14082,112,77,83,
14083,81,63,61,
14084,91,70,69,
14085,126,85,93,
14086,115,58,75,
14087,140,89,104,
14088,133,85,97,
14089,122,75,85,
14090,122,75,91,
14091,105,73,84,
14092,84,66,62,
14093,75,71,59,
14094,86,68,84,
14095,112,80,103,
14096,99,75,89,
14097,82,70,72,
14098,81,73,70,
14099,78,69,64,
14100,88,76,78,
14101,86,70,80,
14102,103,82,97,
14103,96,71,92,
14104,97,67,93,
14105,100,72,95,
14106,95,72,92,
14107,93,72,87,
14108,89,73,84,
14109,87,74,84,
14110,85,72,82,
14111,84,71,81,
14112,86,70,80,
14113,86,70,80,
14114,87,71,81,
14115,88,73,80,
14116,88,73,80,
14117,90,73,81,
14118,92,71,80,
14119,96,73,83,
14120,96,71,75,
14121,102,76,77,
14122,102,79,71,
14123,229,206,162,
14124,236,207,147,
14125,227,202,138,
14126,230,201,141,
14127,237,203,140,
14128,247,212,146,
14129,226,197,137,
14130,212,188,128,
14131,201,176,119,
14132,216,191,135,
14133,216,191,134,
14134,195,173,115,
14135,209,188,131,
14136,183,162,109,
14137,193,172,117,
14138,212,191,134,
14139,193,172,119,
14140,203,182,125,
14141,207,188,132,
14142,183,165,117,
14143,183,161,112,
14144,203,178,121,
14145,235,209,150,
14146,224,198,137,
14147,219,198,135,
14148,212,192,129,
14149,216,195,130,
14150,220,196,132,
14151,220,200,137,
14152,206,187,128,
14153,212,196,137,
14154,216,200,138,
14155,218,212,164,
14156,105,109,84,
14157,99,106,88,
14158,92,101,84,
14159,88,97,80,
14160,74,77,68,
14161,78,76,64,
14162,78,75,66,
14163,85,75,84,
14164,114,91,120,
14165,128,91,135,
14166,130,88,136,
14167,130,88,134,
14168,129,86,140,
14169,132,89,145,
14170,133,90,144,
14171,135,92,146,
14172,138,93,148,
14173,140,95,150,
14174,144,99,154,
14175,158,118,171,
14176,157,117,169,
14177,160,124,172,
14178,174,141,184,
14179,193,165,205,
14180,154,130,164,
14181,125,105,130,
14182,102,88,105,
14183,102,89,98,
14184,96,85,83,
14185,90,78,78,
14186,96,84,88,
14187,83,67,78,
14188,140,119,138,
14189,133,108,137,
14190,121,94,127,
14191,122,85,119,
14192,139,94,127,
14193,137,94,124,
14194,139,89,126,
14195,142,92,127,
14196,141,92,122,
14197,131,82,111,
14198,127,83,106,
14199,98,60,75,
14200,114,85,90,
14201,98,72,75,
14202,80,65,60,
14203,78,71,61,
14204,76,69,61,
14205,93,76,69,
14206,98,73,68,
14207,101,77,73,
14208,94,70,66,
14209,109,81,78,
14210,113,73,84,
14211,125,84,100,
14212,108,77,82,
14213,83,68,65,
14214,93,65,87,
14215,115,86,104,
14216,85,68,74,
14217,79,69,68,
14218,76,67,62,
14219,81,72,65,
14220,79,67,71,
14221,88,72,82,
14222,90,69,84,
14223,104,79,100,
14224,105,75,99,
14225,102,73,95,
14226,97,72,91,
14227,89,69,81,
14228,86,70,81,
14229,81,68,77,
14230,84,71,80,
14231,82,69,78,
14232,87,71,81,
14233,91,71,82,
14234,94,72,84,
14235,95,73,85,
14236,99,73,84,
14237,100,73,88,
14238,98,71,86,
14239,107,75,88,
14240,109,79,87,
14241,109,81,78,
14242,100,77,63,
14243,226,204,155,
14244,226,197,137,
14245,228,203,139,
14246,227,201,140,
14247,229,198,134,
14248,242,208,144,
14249,204,178,119,
14250,210,188,130,
14251,210,187,133,
14252,203,182,127,
14253,210,189,132,
14254,210,189,132,
14255,190,169,114,
14256,192,170,120,
14257,201,180,127,
14258,186,165,110,
14259,202,181,124,
14260,212,191,134,
14261,195,178,126,
14262,173,155,107,
14263,219,197,140,
14264,232,202,140,
14265,230,200,136,
14266,225,197,134,
14267,217,196,131,
14268,216,196,133,
14269,216,195,132,
14270,213,193,130,
14271,210,191,132,
14272,199,182,126,
14273,192,177,122,
14274,207,191,139,
14275,159,155,118,
14276,95,99,82,
14277,95,104,87,
14278,92,101,84,
14279,84,93,76,
14280,74,76,73,
14281,79,76,67,
14282,81,74,68,
14283,97,79,101,
14284,127,95,144,
14285,137,94,147,
14286,139,94,149,
14287,139,98,154,
14288,138,95,149,
14289,136,93,147,
14290,137,94,148,
14291,134,91,145,
14292,139,94,149,
14293,139,94,149,
14294,146,101,156,
14295,147,107,160,
14296,162,122,174,
14297,166,130,178,
14298,176,143,186,
14299,188,160,201,
14300,193,169,205,
14301,165,145,173,
14302,120,105,128,
14303,105,91,106,
14304,104,91,100,
14305,101,87,102,
14306,122,108,125,
14307,139,122,141,
14308,123,100,128,
14309,116,91,123,
14310,111,84,117,
14311,123,88,120,
14312,141,96,129,
14313,130,85,116,
14314,133,83,120,
14315,132,82,117,
14316,130,81,111,
14317,117,71,97,
14318,121,79,99,
14319,125,89,101,
14320,90,68,70,
14321,74,65,58,
14322,74,72,59,
14323,76,70,58,
14324,74,70,58,
14325,75,69,57,
14326,74,72,59,
14327,75,71,59,
14328,76,70,58,
14329,89,76,67,
14330,108,75,82,
14331,126,81,101,
14332,127,83,98,
14333,99,72,81,
14334,114,75,102,
14335,107,79,91,
14336,79,67,69,
14337,79,71,69,
14338,83,72,70,
14339,76,67,62,
14340,81,69,73,
14341,93,77,87,
14342,99,78,93,
14343,98,75,95,
14344,94,73,90,
14345,93,72,89,
14346,92,74,88,
14347,85,72,81,
14348,83,70,77,
14349,81,69,73,
14350,85,73,77,
14351,84,71,78,
14352,89,73,83,
14353,94,72,84,
14354,102,74,88,
14355,105,72,91,
14356,111,78,95,
14357,111,73,96,
14358,118,81,99,
14359,108,81,86,
14360,90,69,68,
